ssid,dgsolv
CCCCCCO.CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,-18.63
CCCCCC.Nc1ccccc1[N+](=O)[O-],-7.51
OCCCCCO.Cc1ccccc1,-3.84
c1ccc(C2CCCCC2)cc1.C=CCCCCC,-4.31
Clc1ccccc1.CCN(CC)CC,-4.56
CCCO.CCCCCCCCCCO,-9.73
c1ccc2c(c1)CCCC2.C=CCCCCC,-4.37
CO.CCCC(=O)OC,-4.84
O.CC(=O)NS(=O)(=O)c1ccc(N)cc1,-18.35
CCCCCCO.CCCCCCCCO,-8.58
C1CCC(C2CCCCC2)CC1.C=CCCCCC,-4.33
CN(C)C=O.CCF,-1.95
CCCCCCO.c1ccc2c(c1)Nc1ccccc1S2,-13.09
CCOCC.COc1ccc2cc(C(C)C(=O)O)ccc2c1,-16.68
CCCCCC.CCCCC(C)=O,-4.68
c1ccccc1.C=C(C)C,-2.32
CC(C)=O.c1ccccc1,-4.42
O.O=C1CCCCC1,-4.91
CCCCN(CCCC)CCCC.[HH],1.53
CC(C)OC(C)C.ClCCCl,-3.88
CCCCOC(C)=O.OC(CCl)CCl,-7.58
O.O=C(O)c1ccc(CCl)cc1,-9.22
CCC(O)CC.CC(C)C,-1.83
CO.S,-1.72
C=CCCCCCCC=C.O=CO,-2.89
C=CCCCCCCCCCCCCCC.CCCC(C)C,-3.33
O.CCCCSP(=O)(O)SCCCC,-8.03
Cc1cccc(C)c1.c1ccc2cc3ccccc3cc2c1,-11.28
CCC(C)O.COc1ccc2cc(C(C)C(=O)O)ccc2c1,-16.56
CCCCCCCC.Oc1ccccc1O,-6.04
CCCCCCC.Cc1cccc(C)c1,-5.39
C1COCCO1.Cc1c(C(=O)O)cc([N+](=O)[O-])cc1[N+](=O)[O-],-17.50
CN1CCCC1=O.FC(C(F)(F)F)C(F)(F)F,-0.60
O.Clc1cc(-c2cc(Cl)c(Cl)c(Cl)c2)cc(Cl)c1Cl,-4.11
OCCO.C=CCCCC,-1.11
OCCCO.CCC1CCCCC1,-2.90
Clc1ccccc1.C=C,-0.61
C=CCCCCCCC=C.Nc1ncnc2nc[nH]c12,-10.20
ClCCl.C[N+](=O)[O-],-4.98
O.CC(C)N(N=O)C(C)C,-5.16
S=C=S.CCO,-2.71
COC(C)=O.C=C,-0.75
CCC(C)=O.O=C(C(=O)c1ccccc1)c1ccccc1,-12.48
Cc1ccccc1.COc1cc(C=O)cc(-c2cc(C=O)cc(OC)c2O)c1O,-19.63
N#Cc1ccccc1.ClCCl,-3.78
CC(C)CC(C)(C)C.Oc1ccccc1,-5.23
CCCCCCCCCCO.CCCCCCCCCCCCCCO,-12.11
C1CCOC1.Clc1ccccc1Cl,-7.11
CCCC(C)O.c1cc2c3c(cccc3c1)CC2,-8.52
CCCCCC.CCCO,-2.99
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC.CCO,-3.37
c1ccccc1.C1=CCCCC1,-4.47
CCOC(C)=O.C=CCCCCC,-4.07
CNC=O.Cc1cccc(C)c1,-4.82
OCCCCCO.C1CCCCC1,-2.61
CCCCCCCC.CC(=O)C(C)(C)C,-4.21
c1ccccc1.c1ccsc1,-4.65
CCCC#N.CC(C)CC(C)C,-3.41
CCCCCCCCCCCCCCCC.O=C1CCCC1,-4.22
CO.CC(C)CC(C)C,-2.99
O.CCCC(C)(C)C,2.88
C1COCCO1.CC,-0.52
Cc1ccc(C)cc1.c1cc2c3c(cccc3c1)CC2,-9.57
O.CCCCCCCCC=O,-2.08
CCCC(C)O.C=CCC,-2.01
N#CCCO.CCCCCC,-1.84
OCCOCCOCCO.C=C(C)CC(C)(C)C,-2.29
CCCCCCCCCCO.C(=Cc1ccccc1)c1ccccc1,-10.20
CO.O=S=O,-2.84
CC(=O)N(C)C.c1ccc2c(c1)oc1ccccc12,-9.94
C=CCCCCCCCC.CCCCCCCCC,-5.89
CCCCOCCCC.CC(C)CCC(C)C,-4.81
ClC(Cl)(Cl)Cl.CC(Cl)CCl,-4.65
CCOCC.O=S(=O)(c1ccccc1)c1ccccc1,-13.66
CCOCC.CCI,-3.78
CN1CCCC1=O.CC(=O)CC(C)C,-5.14
CCCCCCC.CCO,-2.20
CN(C)C=O.C1=CCCCC1,-3.66
O.Clc1ccc(-c2ccc(Cl)c(Cl)c2)c(Cl)c1,-3.15
CCCCCCCCO.CCCCC,-2.70
CCCOCCC.O=O,0.65
O.CC(C)CC(=O)O,-6.09
ClC(Cl)(Cl)Cl.[2H]O[2H],-1.14
CCC(C)O.O=S(=O)(c1ccccc1)c1ccccc1,-13.36
CN(C)C=O.C1=CCCC1,-2.93
Cc1ccccc1C.Oc1ccccc1Br,-7.22
CCCCCCCCCC.CC1CCCC1,-3.93
O.CCOC(C)OCC,-3.28
O.CCCCCC=O,-2.74
CC(C)N.[HH],1.30
C1CCOC1.O=C(O)c1ccc(O)cc1,-11.38
CCCO.CCCC(=O)OC,-4.47
CN1CCN(C)C1=O.C1COCCO1,-4.62
CC(C)CC(C)(C)C.Cc1cc(C)c(C)cc1C,-7.10
COC(C)(C)C.c1ccc2c(c1)ccc1ccccc12,-10.70
Cc1cccc(C)c1.C=C(C)C,-2.33
CCO.O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,-14.45
C1CCOC1.N#N,1.13
CCCCOCCCC.CCC1CCCCC1,-5.24
CCCCCCC.O=[N+]([O-])c1ccccc1,-6.14
CC(C)CO.CCc1ccccc1,-4.95
CCCCC#N.CCCCCC,-3.27
O.CC(C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc12,-15.05
CCO.CC(C)CC(C)C,-3.34
O.CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,-6.67
CCCCCCCCC.CC(F)F,-1.08
O=CN1CCOCC1.C=CCCC,-1.84
CCOC(=O)c1ccccc1C(=O)OCC.C=CCCCCCC,-4.11
C=CCCCCCCC=C.Nc1ncnc2c1ncn2C1CCC(CO)O1,-14.83
CCC(C)O.CO,-4.49
CC(C)O.C,0.45
c1ccccc1.COC(=O)OC,-4.66
ClC(Cl)(Cl)Cl.CCCC,-2.67
C1COCCO1.Cc1ccccc1,-5.15
ClC(Cl)Cl.ClCCCl,-4.69
CC(C)(C)O.CC(C)(C)Cl,-2.95
CCCCOCCOCCOCCO.CC,-0.23
ClCCl.CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,-14.17
CCCCCCCCCCCCCCCC.CC(C)CC(C)C,-3.85
CCCCCO.Cc1ccccc1,-4.49
CCCBr.CCI,-4.31
O.Cc1ccccc1N(O)C(=O)c1ccc(Cl)cc1,-10.78
CCCC(=O)OC.c1cc2ccc3cccc4ccc(c1)c2c34,-12.70
CCOc1ccccc1.CCCCCCC,-4.15
O.CCO,-5.01
O=C1CCCO1.C=CCCC,-1.95
COCCO.CC(C)(C)Cl,-3.30
O.N#Cc1cccnc1,-6.75
CCO.c1ccc2c(c1)CCCC2,-6.29
O.CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC,-6.68
O.CC(C)C(C)C,2.36
ClC(Cl)(Cl)Cl.N#N,1.08
C1COCCO1.CC(=O)Nc1ccccc1,-11.75
CCBr.CC(C)CC(C)C,-4.27
CCC#N.CCCC(C)C,-2.84
O.COc1ccccc1OC,-5.33
Cc1cccc(C)c1.ClCCCl,-4.45
CN1CCCC1=O.CC(C)(C)O,-5.12
CCCCCCCC.Oc1ccccc1Cl,-5.67
C1=Cc2ccccc2C1.C1CCCCC1,-3.92
CC(C)O.[N-]=[N+]=O,-0.48
C=CCCCCCCCC.CCCCC,-3.16
CC(C)CCO.COc1ccc(N)cc1,-8.92
ClC(Cl)Cl.[N-]=[N+]=O,-0.97
COC(C)(C)C.FC(F)(F)C(Cl)Br,-4.69
CCNC=O.CCCC(C)=O,-4.69
O.CC1CCCC(C)(C)C1,2.23
CCCCOCCCC.CCCC(C)C,-3.70
ClCCCl.O=S=O,-2.55
NC=O.C=CCCCCC,-1.24
O.NC(N)=O,-13.64
CC(C)(C)O.c1ccccc1,-3.71
CCCO.c1ccc2c(c1)ccc1ccccc12,-9.96
COCCO.Clc1ccccc1,-5.23
N#Cc1ccccc1.CI,-3.41
CCC(C)=O.FC(F)(Cl)C(F)(Cl)Cl,-3.36
CCNC=O.C=CCCC,-2.26
OCCOCCOCCO.CCCCCC,-1.54
CCOc1ccccc1.CCCCCC,-3.49
O.O=C(O)Cc1ccccc1,-8.74
CCCCCCO.O=C(O)c1cccc([N+](=O)[O-])c1,-12.01
CCC(C)=O.C=CC,-1.54
CCO.CCOC(C)=O,-4.06
CO.C=C,-0.51
CC(=O)OCc1ccccc1.CCBr,-3.32
CCC(C)Cl.C1CCOCC1,-4.65
CCNC=O.CCCCCC,-2.69
CN1CCCC1=O.CO,-4.70
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.CC(C)CC(C)C,-2.77
CCCCCCCCCC.Oc1ccccc1Br,-6.44
COCCO.CCCCCC,-2.70
ClC(Cl)(Cl)Cl.C1CCCCC1,-4.44
O.CCC(C)Br,-0.27
CCC(C)=O.c1cc2ccc3cccc4ccc(c1)c2c34,-12.96
CC(=O)O.CCCCC,-2.36
CCCCCCCCCCCCCCCC.CCCCc1ccccc1,-6.44
ClCCCl.ClCCl,-3.72
O.COC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,-8.92
CCCCO.O=C(O)c1ccc([N+](=O)[O-])cc1,-12.03
CCC(C)O.O=C(O)c1ccccc1,-9.41
CCNC=O.CC(C)O,-5.03
Cc1ccccc1C.Oc1ccccc1Cl,-6.41
CCN(CC)CC.CCCCCCCCC,-6.06
CCCCCCO.c1ccc2ccccc2c1,-7.12
ClCCCl.CC(C)CC(C)C,-3.63
ClC(Cl)(Cl)Cl.c1ccc2cc3ccccc3cc2c1,-11.15
CCCCCCCCO.C,0.52
C1COCCO1.c1ccc2c(c1)-c1cccc3cccc-2c13,-13.04
CC(C)(C)O.O=S(=O)(c1ccccc1)c1ccccc1,-13.21
CCCCCC.CCCCCCCO,-5.59
CC(=O)N(C)C.ClC(Cl)(Cl)Cl,-4.52
N#Cc1ccccc1.CCN(CC)CC,-4.05
O.Cc1ccc(CO)cc1,-7.12
CCCCOC(C)=O.CCCCCCC,-4.23
Brc1ccccc1.CCCO,-3.66
OCCO.CCCc1ccccc1,-3.65
CCCCCCCCO.Clc1cc(Cl)c(-c2ccccc2)cc1Cl,-10.61
O.C=COC(C)=O,-2.67
CC(=O)N(C)C.c1ccoc1,-3.72
CCC(C)O.O=O,0.91
CCCOCCO.NC(=O)c1ccccc1O,-12.84
CCCCCC=CCC=CCCCCCCCC(=O)O.CCOC(C)=O,-3.67
CNC(C)=O.O,-5.80
CC#N.C[N+](=O)[O-],-5.63
O.C=CC=O,-3.16
CC(C)OC(C)C.Cc1ccccc1C(=O)O,-8.56
O.Cc1ccccc1C,-0.89
CCCCCC.O=[N+]([O-])c1cc[n+]([O-])cc1,-7.08
CCO.NC(=O)c1ccccc1O,-12.49
ClC(Cl)(Cl)Cl.O,-1.15
COC(=O)CC#N.O=C=O,-0.67
O=C1CCCCC1.C=CC(=C)C,-3.22
CC(C)OCCO.O=c1c2ccccc2sc2ccccc12,-12.27
CC1COC(=O)O1.CCCCCCCCC,-3.44
ClCCCl.O=C=O,-0.78
CCOC(=O)c1ccccc1C(=O)OCC.C=CCCCC,-2.96
CCCCCCO.O=O,0.98
COC(C)=O.C#CC,-2.51
Clc1ccccc1.CCI,-4.22
Fc1ccccc1.c1cc2ccc3cccc4ccc(c1)c2c34,-12.88
OCc1ccccc1.CC,-0.28
CCCCCCCCCCCCCCC.C,0.38
C1CCOC1.CCCCCCl,-5.67
CN(C)P(=O)(N(C)C)N(C)C.O=C=O,-0.90
CC(C)O.COc1ccc(C(=O)O)cc1,-11.78
CCCCCCC.O=[N+]([O-])c1cccc(O)c1,-7.72
CC(=O)c1ccccc1.CCCCCCCCC,-4.92
CCO.CCC,-1.24
CC(C)(C)O.O=C1c2ccccc2-c2ccccc21,-10.45
CN1CCCCC1=O.COC(C)=O,-3.72
OCCO.C1CCCCC1,-1.50
OCCCOCCCO.CCCC,-1.24
CCCCCCCC(=O)OCC(COC(=O)CCCCCCC)OC(=O)CCCCCCC.CC(F)(Cl)Cl,-2.89
CC#N.CCCCCO,-5.85
C1CCCCC1.O=[N+]([O-])c1ccc(Cl)c(Cl)c1,-8.70
C1CCC2CCCCC2C1.O=S=O,-1.26
CCCCCCCC.CCC#N,-2.84
CCCCCCC.c1ccsc1,-4.09
CCCCCCCC.Nc1cccc2ccccc12,-8.82
Nc1ccccc1.C=CCCCCC,-3.24
Cc1ccc(C)cc1.ClCl,-2.09
O.Cc1ccccc1N,-5.55
CCO.C=C,-0.56
ClCCCl.c1cc2c3c(cccc3c1)CC2,-9.78
CCCCCCCCCC.CCC(C)(C)OC,-4.16
O.CC1CCC(C(C)C)C(O)C1,-3.20
CCCCCCC.O=S(=O)(c1ccccc1)c1ccccc1,-11.78
CC(=O)N(C)C.CCO,-5.24
N#CCCCCC#N.CCCCCCCCCC,-3.99
CN(C)C=O.C#CCCCC,-3.94
CNC(C)=O.CC(C)=O,-3.67
C=CCCCCCCCCCCCCCC.CCCCC,-2.88
O.CCCCCCC=O,-2.67
c1ccc2ncccc2c1.ClC(Cl)(Cl)Cl,-4.07
CCCCN(C=O)CCCC.Cc1ccccc1,-4.91
CCCCCCCO.CC(C)C,-1.68
O.ClCC(Cl)Cl,-1.99
O.CCCCCCCOC(C)=O,-2.07
C=CCCCCCCC=C.O=C(O)c1ccc2ccccc2c1,-9.58
O.CCCCCCCCCCCCCN,-3.20
CCCCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCCCCCCCC)OC(=O)CCCCCCCC=CCCCCCCCC.Clc1c(Cl)c(Cl)c2ccccc2c1Cl,-9.56
O.Oc1ccc(Cl)cc1,-7.04
CCCCOCCO.CC(=O)Nc1ccc(O)cc1,-15.83
CCCCCCO.O=C(O)c1ccc(O)cc1,-11.21
CCCO.CF,0.03
CCCCCC.CCC(C)=O,-3.43
CCCCO.CC(C)Cc1ccc(C(C)C(=O)O)cc1,-13.12
O.Nc1ccc(O)c2c1C(=O)c1ccccc1C2=O,-9.53
C1CCOC1.CC(=O)Oc1ccccc1C(=O)O,-14.31
CC(C)(C)O.Cc1ccccn1,-5.91
C=CCCCCCCC=C.CN(C)CCc1ccc(O)cc1,-10.07
CC(O)CCO.CC(C)(C)Cl,-2.14
CCC(C)=O.COC(=O)c1cc(OC)c(O)c(-c2cc(C(=O)OC)cc(OC)c2O)c1,-20.83
CCCCCCCCCCCCCCCC.COc1ccccc1,-5.21
CO.[N]=O,0.62
CCCCOCCCC.CCCCCCCCCCCCCCCCO,-13.14
CCCCCO.CC(=O)Oc1ccccc1C(=O)O,-13.28
Cc1ccc(C)cc1.CC(C)CC(C)C,-4.07
CCCCCCCCCC.O=[N+]([O-])c1ccc(O)cc1,-7.93
CCCCN(C=O)CCCC.CC(C)OC(C)(C)C,-3.87
CCCCCCCO.FS(F)(F)(F)(F)F,0.37
C1CCC2CCCCC2C1.C=CCCCC,-3.67
CCCO.COc1ccc(C(=O)O)cc1,-11.77
CCCCCCCCC.C=CC,-1.70
O.CSc1ccccc1,-2.73
CNC=O.CCO,-4.96
S=C=S.ClC(Cl)Cl,-4.15
CCCCN(C=O)CCCC.ClC=C(Cl)Cl,-4.62
CC#N.CC(C)C(C)C(C)C,-3.46
CCC(C)=O.O=C(O)c1ccccc1O,-10.39
CCOCCO.CCOC(=O)CC,-4.58
CCC(C)=O.ClC(Cl)Cl,-4.72
CCCCCCCCO.Clc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,-9.78
CCOC(C)=O.O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,-26.60
ClC(Cl)(Cl)Cl.CCCCO,-4.45
O.c1cc[nH]c1,-4.78
OCCOCCO.CCO,-4.56
CCN(CC)C(C)=O.COC(C)(C)C,-3.40
OCCOCCOCCO.c1ccccc1,-3.43
CCO.O=[N+]([O-])c1cccc2ccccc12,-10.09
OCc1ccccc1.C=CC(=C)C,-2.56
CCC(C)=O.C1COCCO1,-5.01
N#Cc1ccccc1.CC(C)C(C)C(C)C,-4.01
CN1CCCC1=O.C1CCCCCC1,-3.99
CCOC(=O)c1ccccc1C(=O)OCC.CC(C)CO,-4.88
CC(C)=O.CC1CCCCC1,-3.93
CC(=O)c1ccccc1.CC(C)CCC(C)C,-3.84
CC(C)CCO.O=[N+]([O-])c1cccc2ccccc12,-9.67
CCOCC.CC,-1.16
CN(C)C=O.O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,-14.77
Cc1ccc(C)cc1.CC(C)C,-2.06
CC(C)OC(C)C.c1cc2c3c(cccc3c1)CC2,-9.11
CCC(C)CC.O,-0.59
O.Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)Cl)cc1,-4.88
CCCCCCCC.c1ccc2c(c1)Cc1ccccc1O2,-9.68
CC(C)(C)O.C=CC=C,-2.07
CC1CCS(=O)(=O)C1.CCCCCCC,-2.68
CC(C)CO.O=C(O)c1cccc(Cl)c1,-10.46
CO.CC(C)C(C)C(C)C,-3.64
CCCCCCCCCCCC.CC(C)CCC(C)C,-4.63
CC(C)CC(C)(C)C.CC(C)CO,-3.55
CCC(C)O.[2H][2H],1.54
O.CCCCCCO,-4.40
CCCCCCC.CCCCCCO,-5.27
CCCCCC.CCC(C)(C)OC,-4.47
CCCCCCCCCO.CCCC#N,-4.07
CCO.CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,-25.14
O.O=C(O)c1ccc(C(=O)O)cc1,-11.39
COCCOCCOCCO.O=C=O,-0.50
CC(C)(C)O.Cc1cccnc1,-5.83
Cc1cccc2ccccc12.CCCCCC,-3.36
CCCCCCO.Cc1ccccc1,-4.53
CCCCCCC.CCCCCCCC,-5.37
CC(C)=O.CN(C)C=O,-6.43
CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C.C,-0.56
ClCCCl.ClC(Cl)C(Cl)Cl,-6.37
CCCCOCCCC.O=C(O)c1ccc(O)cc1,-10.16
CCO.CCCCCC,-3.10
CC#N.CC(C)CC(C)(C)C,-3.11
O.CC(=O)OCCc1ccccc1,-5.50
CC(=O)N(C)C.CCCCCCCCCCCCCCCCCC,-12.06
Cc1ccc(C)cc1.CC(C)=O,-3.39
CCCCCCCC.CC(=O)CC(=O)c1ccccc1,-7.76
CCCCCCCC.FC(F)(F)F,0.72
CN(C)C=O.CC(C)OC(C)C,-3.19
CCCCCCCCCC.O=[N+]([O-])c1cc(Cl)ccc1Cl,-7.74
COC(C)=O.C#CCC,-3.03
CO.CCC#N,-4.92
c1ccc(C2CCCCC2)cc1.c1ccccc1,-4.19
CCCCCO.COc1ccccc1C(=O)O,-10.95
CCCCCCC.c1cc2c3c(cccc3c1)CC2,-8.89
Clc1ccccc1.FS(F)(F)(F)(F)F,0.35
CCCCCCCCO.Cc1cccc(C(=O)O)c1,-9.87
O.CN(C)C=O,-7.77
CO.CCCCCC(=O)OC,-5.84
CN(C)C=O.CCBr,-3.22
CCCCCCCO.Nc1ccc(C(=O)O)cc1,-13.65
O.C=CC=C,0.60
OCCO.C=CCCCCCC,-1.81
CCOC(C)=O.C=CCCC,-2.96
CC(C)CCl.CCCCCC,-3.94
CCC(C)Cl.CCCCCC,-3.98
CC(C)(C)O.O=C(O)CCCCC(=O)O,-13.70
CCCCCCCCO.Clc1ccc(-c2ccccc2)cc1,-9.25
CN(C)C=O.FC(F)(Cl)C(F)(F)Cl,-1.60
Brc1ccccc1.c1cc2ccc3cccc4ccc(c1)c2c34,-13.16
OCc1ccccc1.CCO,-4.79
O.CCCC(=O)CC(C)=O,-4.39
O.Nc1ccc(N)c2c1C(=O)c1ccccc1C2=O,-11.85
CCC(C)=O.CCCCc1ccccc1,-6.73
COC(C)=O.O=C(c1ccccc1)C(O)c1ccccc1,-15.89
CCC(C)=O.CCC=O,-3.85
CCOCCO.O=C(O)c1ccc(Cl)cc1,-10.77
CCCO.COC,-2.10
Cc1ccccc1C.CC(C)C,-2.04
c1ccc2c(c1)CCCC2.CCCCCCC,-4.37
CN(C)C=O.C1=CCC=C1,-3.41
NCc1ccccc1.CC=C(C)C,-2.67
O.CC(C)OC(C)(C)C,-1.01
OCC(O)CO.CCCCO,-4.56
Cc1ccc(C)cc1.CC(F)F,-1.62
CCCCCO.CC,-0.60
Brc1ccccc1.CCCCCCCC,-5.05
OCCOCCOCCO.CCCCCCC,-1.97
CCC1CO1.COC(C)=O,-4.01
CCCCO.CC(C)C(C)C(C)C,-4.23
O.Cc1cccc(C(C)C)c1,-0.72
ClC(Cl)(Cl)Cl.c1ccc(-c2ccccc2)cc1,-9.22
O.CC(=O)C(C)C(C)=O,-4.75
CN1CCCC1=O.CC(C)C=O,-3.79
CO.O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,-26.57
O.Cc1ccccn1,-4.63
CC(C)CC(C)O.Cc1cc(C)c(C)cc1C,-6.69
CC(C)CC(C)(C)C.O=C(C(=O)c1ccccc1)c1ccccc1,-10.19
O.Clc1cc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)cc(Cl)c1Cl,-3.17
CCCCOC(C)=O.O=C(O)c1ccc([N+](=O)[O-])cc1,-11.95
Cc1ccc(C)cc1.CC(C)CO,-4.25
Clc1ccccc1.C,0.45
COC(C)(C)C.c1ccc2c(c1)Nc1ccccc1S2,-13.36
C1COCCO1.Cc1ccccc1C(=O)O,-9.26
CCC(O)CC.CCCC,-2.07
CS(C)=O.COC(C)=O,-3.53
Cc1ccccc1.CCCC(C)C,-3.65
O.COc1c(O)c(OC)c(Cl)c(C=O)c1Cl,-8.68
C=CCCCCCCCCCCCCCC.C=CCC(C)C,-3.23
CCCCCCCCCCCO.C,0.56
CC(C)CC(C)(C)C.C[N+](=O)[O-],-2.74
CC(C)CC(C)(C)C.C#CCC,-2.36
CCCCO.O=C(O)c1ccccc1O,-10.26
CCNC(C)=O.ClCCl,-3.72
ClCCl.CI,-3.83
CCOC(=O)c1ccccc1C(=O)OCC.CCC(C)O,-4.35
CS(C)=O.CCI,-3.82
CC(C)(C)O.CCCCCCCCCCCCCCCCCCCC,-12.41
C1COCCO1.O=C(O)c1ccc(Cl)c([N+](=O)[O-])c1,-14.15
CCCCCCO.Cc1cc(C)c(C)cc1C,-6.75
c1ccc2ncccc2c1.CI,-3.40
CC#N.ClCCl,-3.99
CCOC(C)=O.O=C1c2ccccc2C(=O)c2c(Cl)cccc21,-14.20
C1COCCO1.CC(C)CCC(C)C,-4.04
CCN(CC)C(C)=O.CCCCCC,-3.11
O.CCCCCCCCC=CCCCCCCCC(=O)OCC,-8.25
Fc1c(F)c(F)c(F)c(F)c1F.CCCCCCCC,-4.83
CCCCCCCC.Oc1cccc(Cl)c1,-6.48
CCN(CC)C(C)=O.C1CCOC1,-3.97
c1ccccc1.CCC1CCCCC1,-5.35
OCCO.C#CC,-1.22
O.CC=Cc1ccc(O)c(OC)c1,-6.33
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.CCC1CCCCC1,-3.53
Cc1ccc(C)cc1.O=O,0.83
CCC(C)(C)O.CCC,-1.42
O.CC(C)c1ccc2c(c1)CCC1C(C)(C)CCCC21C,-0.37
CCOCC.Fc1c(F)c(F)c(F)c(F)c1F,-4.35
OCCO.Ic1ccccc1,-5.28
O.CCCN(CC1CC1)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],-2.45
O.CS(C)(=O)=O,-10.08
CCN(CC)C(C)=O.C1=CCCCC1,-3.85
C1CCCCC1.CN1CCCC1=O,-5.73
CCC#N.CC(C)C(C)C(C)C,-3.86
CC(C)OCCO.COc1ccc(C(=O)O)cc1,-12.27
CCCCCCCO.c1ccc2cc3ccccc3cc2c1,-10.34
CN(C)C=O.COC(C)(C)C,-3.18
CCCCOCCCC.c1ccccc1,-4.11
c1ccncc1.CCCCCCCC,-4.49
O=C1CCCCC1.CCCC(C)C,-3.16
O.Cc1cc(=O)n(-c2ccccc2)n1C,-13.29
O.O=C(O)c1cccc([N+](=O)[O-])c1,-9.45
O.CCCCOC(C)=O,-2.65
COC(C)(C)C.CCCCCC,-4.01
CCCC(=O)OCC.CCC1CCCCC1,-5.04
CC(C)CCO.O=C(O)c1cc([N+](=O)[O-])ccc1Cl,-12.78
c1ccc2ncccc2c1.CC(C)(C)Cl,-3.18
ClCCl.O=O,0.90
CCO.CC(C)=O,-3.78
O.O=C(O)c1ccc([N+](=O)[O-])cc1,-9.44
CC(C)O.O=C(c1ccccc1)C(O)c1ccccc1,-14.63
CCCCCCCCCCCCCC.CCCCCC,-3.60
CN1CCCC1=O.CC(C)CC(C)(C)C,-3.12
CCCCNCCCC.[HH],1.48
CCCCCO.CC(C)CO,-5.73
O.CC(C)CCC(C)C,2.78
ClCCl.C=CC=C,-2.83
CCC(C)=O.C=C(C)CC(C)(C)C,-4.34
CCCCOC(C)=O.[HH],1.50
O.C1COCCN1,-7.17
O.CCCC(C)=O,-3.46
Fc1ccccc1.CCO,-3.32
CCCCCCCCCC.FS(F)(F)(F)(F)F,-0.06
O.C=C(C)C1CCC(C)C2=C(C1)C(C)CC2,-0.01
O.CCNc1nc(NC(C)CC)nc(OC)n1,-9.89
O.CCCCCCC(C)=O,-2.92
CC(C)CCO.c1ccc2c(c1)Nc1ccccc1S2,-12.84
CCCCCO.S=C=S,-3.31
CC(C)CC(C)(C)C.Clc1ccccc1,-4.92
CC(C)CC(C)(C)C.CCCCCCO,-5.10
CCC(C)O.CCCCO,-6.10
CCCCCCCC.CCCCO,-3.62
CCCCCCO.CCCCCCCCCCCCCCCCCCCCCCCC,-14.21
CCCCC.CCCC(C)C,-3.93
CO.C1CCCCC1,-3.25
c1ccncc1.C[N+](=O)[O-],-5.08
CCCCCCO.O=C(O)c1cc([N+](=O)[O-])ccc1Cl,-12.64
CCCCCCCCO.ClC(Br)Br,-4.90
O.O=C(OC1CCCCCC1)c1ccccc1C(=O)OC1CCCCCC1,-8.87
Cc1ccc(C)cc1.CCC(C)O,-4.23
O.CCCCC1CCCCC1,1.96
CCCCO.O=C=O,-0.40
CC(C)CC(C)(C)C.O=[N+]([O-])c1cccc2ccccc12,-9.18
CCCCC(CC)CO.C(=Cc1ccccc1)c1ccccc1,-10.00
CC(C)CCO.COc1ccccc1C(=O)O,-10.79
CCC(C)(C)C.O,-0.51
CC(C)(C)O.C=CC,-1.35
Cc1cccc(C)c1.O=[N+]([O-])c1ccccc1O,-7.73
O=C1CCCCC1.c1cc2ccc3cccc4ccc(c1)c2c34,-13.16
N#CCc1ccccc1.C=CC(=C)C,-2.70
C1CCOC1.Fc1c(F)c(F)c(F)c(F)c1F,-4.50
CC(O)CO.CCCCCC,-1.94
CCCCCCC.CCCCC(C)=O,-4.55
CO.O=O,0.82
CC(C)OC(C)C.CC(C)(C)Cl,-3.53
S=C=S.CCCCCCCCC,-6.17
CCCCCC.ClCCCl,-3.75
OCCOCCOCCO.C=CCCCCCCCC,-3.58
CC(C)CO.O=[N+]([O-])c1cc(Cl)ccc1Cl,-8.01
CCCCCO.O=C(C(=O)c1ccccc1)c1ccccc1,-11.00
ClC(Cl)=C(Cl)Cl.S=C=S,-3.52
COC(=O)OC.COC(C)(C)C,-3.52
CCO.O=C(Oc1ccccc1)Oc1ccccc1,-11.56
