ssid,dgsolv
Cc1ccccc1N(=O)=O.Fc1ncc(F)nc1,-5.02456709
COP(OC)(OC)=O.FC(F)(F)CCC(F)C(F)(F)F,-4.31724452
OCCCCC.FC(=C)C=O,-3.69053671
CCOCC.ClC1=CC(=O)C=C(Cl)C1=O,-8.27341053
C(CC2)CCC2c1ccccc1.FC(F)(F)C(F)C(F)(C)Cl,-3.4504855
CC(CC(C)=O)=O.Fc1cc(cc(F)c1)N(=O)=O,-6.786617
CCC(C)C.COc1cc(C(C)C)ccc1C,-7.85326674
CCC(C)c1ccccc1.CC(C)(C)C(C(C)(C)C)C(C)(C)C,-7.7744824
CNC=O.Oc(ccc1N(=O)=O)cc1O,-14.68769383
CC(OCc1ccccc1)=O.Cc1nccnc1C,-6.73335485
ClC(Cl)(Cl)Cl.CCOC(CO)OCC,-6.1523152
Brc1ccccc1.OCCOCCN,-7.51455505
n1ccccc1.FS(O)(=O)=O,-13.83223327
OCCS.O=N(=O)c(cc1)ccc1Nc2ccc(cc2)N(=O)=O,-21.28850592
S=C=S.FC(F)(F)N=C(F)F,-1.63424247
CCCCCN(CCCCC)CCCCC.CCc(cnc1)nc1C,-6.17578847
CCCCOC(=O)c1ccccc1C(OCCCC)=O.FC(F)(F)C(F)C(F)(F)N,-4.84746111
CN1CCN(C)C1=O.CCS(O)(=O)=O,-13.67453056
OCC(O)C.CN(C)C(C)=S,-7.56689679
CCCCl.CSc1nccnc1C,-8.24866154
CCCCl.COc1cc(C=C)ccc1O,-9.35002213
CC(=O)c1ccccc1.Cc2ccc(cc2)N=C(C)N(C)c1ccccc1,-12.99359204
O=CN.Clc3cc(Cl)c2Oc1ccccc1Oc2c3Cl,-8.42378393
CN(C)C=O.CN2c1ccccc1C(=O)C2=O,-12.12239232
OCC(O)CC.CCB(Cl)CC,-3.24258347
ClC(=C)C=C.OS(=O)(=O)C1=CC2=C(C=C1)N=C(N2)C1=CC=CC=C1,-19.54383004
CCCC#N.C=CCC1CCCCC1,-5.07901088
OCCC(C)C.OCc1cccnc1,-10.08604579
CC(C)CC(C)C.CC(OC(C)=O)OC(C)=O,-5.4605966
Brc1ccccc1.OC(C)(C)CCCC(C)C=C,-7.80790396
CCCCC(CC)COC(CCCCC(OCC(CC)CCCC)=O)=O.Nc1ccc(cc1N)N(=O)=O,-13.10057679
c1cscc1.O=CCCCC=O,-7.54031772
CCCCC(C)=O.CC(C)(C)CC=C,-3.63799472
C=CC=C.CCSCC(O)=O,-7.7745151
OCC1CCCO1.Fc1ccc(cc1)C(=O)NO,-11.5805689
CCCCl.FC(F)(F)OC(F)(C(F)(F)F)C(F)(OC(F)(F)F)C(F)(F)F,-1.94339532
FC(F)C.FC(F)OC(F)(F)Cl,-2.68846063
CCN(=O)=O.FC(F)(F)OC(C)C(C)(C)C,-3.95806825
Cc1ccccn1.FC(F)(F)C(F)=C,-1.76012726
CCCCCCC.CCOC(C)OCC,-4.50053708
CCCCCCC.O=C1C(=COC2=CC=CC=C12)C1=CC=CC=C1,-11.4968514
CCOC(C)=O.CCCCC(CCC)=O,-6.4891565
CCC(C)c1ccccc1.N#CSC#N,-4.46887565
CCCCCC.O=C1CCCCC1,-5.10929976
CCCCN(CCCC)C=O.Fc1ccccc1Cl,-5.70646386
CC(C)(C)c1ccccc1.CC32CCCC(C)(C2CCC(C3CC1)=CC1(C)C=C)C(O)=O,-14.52535202
CCCCCCCC=C.FC(F)(F)C(F)(F)C(O)(C)C(F)(F)F,-3.64248112
ClB(Cl)Cl.FC(F)(F)C(F)(F)C(F)C(F)(F)C(F)(F)C(F)(F)F,-2.76699031
CCCCCCCCCCCCCC.OC1CCCCCC1,-5.68399622
CCC(C)=C.FC(F)(F)C(C)C(F)(F)C(F)(F)F,-3.24272274
S=C=S.CCCCC#C,-4.10890271
Cc1ncccc1C.FCC(F)(C)OC,-4.10842679
CNC=O.OC=C(C)C,-6.52648104
Oc1cc(C)ccc1.C(Nc1cc2)Cc1cc2,-8.54463618
OC(C)C.CC1(C)C(CCC1(C)C(O)=O)C(O)=O,-16.14973496
CCC(C)C.CCCC(C)CO,-5.01497016
CCOc1ccccc1.CCC=NO,-5.02259091
OCCC(O)C.CCCOP(OCCC)(OCCC)=O,-9.57626884
OCCCCCCC.CC(C=O)Cc(cc1)ccc1OC,-9.3417167
CC1OC1.CN(C)CN=C,-4.87333267
O(c2ccccc2)c1ccccc1.FC(Br)=C,-2.52371342
CCCCC(CO)CC.FC(F)(CC1(F)F)C(F)C1(F)F,-3.36202911
Cc1ncccc1C.O=N(=O)c1sccc1,-8.50841055
CCOc1ccccc1.FC(C)C(F)(F)N(C)C,-5.16875632
OC1CCCCC1.O=C=NC1CCCCC1,-5.78354032
CCCCCCCC=C.Fc2c(F)c(F)c(c(F)c2F)c(c(F)c1F)c(F)c(F)c1O,-8.95382982
Clc2c1ccccc1ccc2.CCCCCCCCCCC(C)C,-8.10220382
ClCCCl.Fc1ccccc1C(=O)NO,-9.44919188
C(C=Cc1cc2)c1cc2.CC1CC(CCCCCCCCCCC(OC1)=O)=O,-13.99695782
CCOP(OCC)(OCC)=O.CC(OC2CC3C1CCCC1C2C3)=O,-8.55576636
Brc1ccccc1.O=C1SC=CS1,-7.27637025
CCCCCCCCBr.FCC(OC)C(F)(F)F,-3.31048414
OCCCC.CCc(cc1CC)cc(CC)c1CC,-8.39719623
OCCc1ccccc1.N#CC2(C#N)C1C=CC(C1)C2(C#N)C#N,-12.3442364
COP(OC)(OC)=O.FC(F)(F)OC(F)(F)C(F)(OC(F)(F)F)C(F)(F)F,0.65621304
COCCOCCOC.ClCCCN(C)C,-5.39916366
OCc1occc1.COP(OC)(OC=C(Cl)Cl)=O,-9.24035747
CCOC(OCC)=O.CN(N(=O)=O)N(=O)=O,-6.45005212
CCCCCCCCCCCC.CCCCCCCCCCC=O,-8.0659614
c2nc1ccccc1cc2.CCCCC(O)C,-7.05145096
CC#N.CC(C)(C)c1cc(C)ccc1O,-10.02852353
NCc1ccccc1.CC(C)CCOCCc1ccccc1,-9.07080571
C(CCc1cc2)Cc1cc2.OC(COC(C)=O)=O,-6.27128798
CCCCCCCl.ICI,-6.29556287
OCCCCCCCCC.CC(C)=CC=CC(C)=CC,-6.453365
OCC(C)C.CC(C)c1ccccc1O,-9.68891593
CCC1OC1.C=CCN=CN(C)C,-6.79857338
CCCCCCCCCCCCCCC.ClCC(C)CCl,-4.36000332
CN1CCCC1.CC(C)CCC(F)(F)F,-4.41619
ClC1CCCCC1.CC(C)OC(CF)C(F)(F)F,-4.64410483
CCC(C)=C.CCCCCOC(F)F,-5.02159853
COC(OC)=O.OCC(O)=O,-8.79191471
CCOC(=O)c1ccccc1.FC(C)(C)C,-2.8534566
ClCCCl.CCN1CCCC1,-4.87261984
CCCCCC.CCN(CC)P(Oc2ccccc2)(Oc1ccccc1)=O,-13.67504374
CCOC(C)=O.CC(C)C#N,-5.32644466
CC(C)(C)Cl.CCC(C)OC(F)(F)F,-3.6533777
C(c2ccccc2)c1ccccc1.CCOc1ccc(cc1)NC(C)=O,-11.97375423
Cc2c1ccccc1ccc2.CCCCCCOC(C(C)CC)=O,-8.2062372
CC(C)c1ccccc1.N#Cc1cscn1,-7.97110047
CCC(C)Cl.NN1CCOCC1,-6.70122748
CC(C)CC(C)(C)C.CN(C)CCC(=O)c1ccccc1,-8.96126956
CCI.CCC(F)(C)C(F)(F)F,-3.4373749
ClC(Cl)(Cl)Cl.OCCN1CCCC1=O,-8.56535962
CN1CCN(C)C1=O.FC(F)C(F)C(F)(F)C(F)(F)C,-5.09121093
Cc1cccc(C)c1C.CC1CSCC1,-5.55236746
NCCCN(C)C.CCCCOc1ccccc1,-7.69783498
OC(C)=O.OC(C)C1CC1,-6.92071409
O1CCCCC1.OO,-7.4542504
CCC1OC1.OCC1=CNC2=CC=CC=C12,-12.69563796
OCCCC.OC1=CC=C(C=C1)C1=CC2=C(S1)C=C(O)C=C2,-20.93916637
CSC.CC(Cl)C#N,-5.96277226
CCCCOC(C)=O.COCC(OC)=O,-5.47500981
Cc1ncccc1C.CCC1CCCCC1C,-5.34967301
CCCCl.FC(F)(F)C(O)(C(F)(F)F)C(F)(F)F,-3.20172303
COC.CCCC(C)(C)CCC,-5.37578204
OC(C)=O.Clc1cc(Cl)c(Cl)c(c1Cl)N(=O)=O,-8.26534243
COCCOC.CCC(CC)N(C)C,-4.51903587
CC(C)CC(C)=O.CCC1(C)CCCCC1,-5.16266791
CCNC=O.CI,-3.7204539
CCCCCCCCCCCC.ONC(=O)c1ccccc1N(=O)=O,-8.12180916
CC(C)(C)CC(C)=C.CCCCC(C)C(OCC(COC(C(C)CCCC)=O)(COC(C(C)CCCC)=O)COC(C(C)CCCC)=O)=O,-20.54847764
CCC(O)CC.CCCOC(CC(C)C)=O,-6.1664162
CNC=O.Cc2nc1c(cccc1C)cc2,-8.0883897
CCOC(C)(C)C.CNNC,-3.65456133
CC(CC1)CS1(=O)=O.FCC(F)C(F)(C)Cl,-4.82316034
CC(C)C.CCC(C)C(CC)=C,-4.80671082
OCCOCCCC.CN3C(CCCC3CC(O)c1ccccc1)CC(=O)c2ccccc2,-18.85888832
COC.CCNCC(F)CF,-6.1957671
OCCCCCCC.OC(=O)c1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O,-15.85871866
c1cscc1.CCCSCC,-5.8400418
CC(C)OC(C)C.COC(=O)c1ccccc1O,-7.91923204
CCNC(C)=O.COCC#C,-3.71989052
Cc1cc(C)ccc1.CCCCCCCCCCCCCC(OC)=O,-12.02131932
CNC(C)=O.Clc1cc(Cl)cnc1,-6.22849857
CC(CC(C)=O)=O.COc3cc(OC)c(C1=O)c(OC21C(OC)=CC(CC2C)=O)c3Cl,-20.792329
C1OCCOC1.Nc2c1ccccc1ccn2,-11.54173561
COCCOC.CC(C1)CC(CC1(C)C)=O,-7.54878631
COC(CC#N)=O.COc1ccccc1N,-8.38619889
O=S=O.CCCc1ccncc1,-8.11500766
COP(OC)(OC)=O.C=CCC=C,-2.54399681
CC(C)CCC(C)(C)C.CCC(Cl)C(F)(F)Cl,-4.26002006
CCCCCCCl.CCCCCCCC(C)OC(CCC)=O,-9.55991447
ClCCl.FCC(CF)(CF)CC(F)(F)F,-5.34015042
NCCCN.CC=C(C)C#C,-3.41791784
CC(OCc1ccccc1)=O.c(cc1)ccc1B(c3ccccc3)c2ccccc2,-12.83510878
ICI.c(cc1)ccc1c2ccccc2,-9.23298926
CCOC(C)(C)C.O=C(N)NC(=O)N,-10.04306287
COCOC.CN1CCCN(C)C1=O,-8.66793133
OCCCCO.CC(=O)Cc1occc1,-6.3404312
CCN(CC)C(C)=O.OC(=O)c(ccc1)cc1Br,-13.28507227
CCCCl.CO,-2.78443635
CS(C)=O.Sc2[nH]c1ccccc1n2,-15.68273356
OC1CCCCC1.C=CCSSSCC=C,-7.67587923
CCCCN(CCCC)CCCC.CC(C)(C)c1ccccc1O,-8.35274494
ICI.CCOCC1OC1,-5.72589407
CCC1OC1.FC(F)(F)OC(C(F)(F)F)C(F)(F)F,-2.9706641
CCCOCC(O)C.O=C1CCCCCC=CCCCCCCCCO1,-12.18892797
CCCCCCCCBr.FCC=CCl,-3.56268241
CCCCCCCCCCCCCCC=C.FC(C)OCC(F)(F)F,-2.72834127
CCN(=O)=O.FC(F)OC(F)(F)C(F)(C(F)(F)F)C(F)(F)F,-1.79765965
CN(C)P(=O)(N(C)C)N(C)C.CCCCN1CCCCC1C(=O)Nc2c(C)cccc2C,-15.05917863
CCCCCCCl.CCc1cc(CC)cc(CC)c1,-7.89857542
CCCCCC#N.COc(ccc1OC)cc1C(O)=O,-12.89470152
OCCCCCCCCCC.COc1ccccc1CO,-9.09890423
ClC(Cl)(Cl)Cl.CCC(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,-3.86867106
COCCOCCOCCOCCOC.CCC(Cl)CCl,-5.45570388
CCCC(C)=O.CC=C1CCCCC1,-4.92420056
NC(C)C.c(ccc1cc2sc3)cc1cc2c3,-10.61454676
CC(=C)C#C.Cc(cc1C)cc(C)c1N(=O)=O,-9.36659385
FC(F)C(F)C(F)(F)F.C1NC1,-3.73529749
OCCCCCCCCCCCC.FC(F)(F)C(F)C(C(F)(F)F)C(F)(F)F,-3.0664012
O=CN1CCOCC1.SCc1sccc1,-7.98005711
CCCC#N.Fc1ccccc1N(=O)=O,-8.31970114
CCCC#N.CC(=O)c1cc(C)ccc1O,-8.74019002
Cc1cccc(C)c1C.OCC1CC(C)=CC(C)C1,-7.68345777
ClCCCl.FC(F)(F)S(=O)(=O)N=C(c1ccccc1)NS(C(F)(F)F)(=O)=O,-14.10731377
CCOCCOCCOCC.CCCCN(CCCC)CCCC,-6.61743525
CC(C)c1ccccc1.NC(N)C(C)(C)C,-5.23549872
Brc2c1ccccc1ccc2.CCOC(C(C)Cl)=O,-5.89930485
N1CCCC1.FC(F)OCOC(F)(F)C,-4.38913873
N#CCCCC#N.ClCC(C)(C)Cl,-4.67547494
Clc2c1ccccc1ccc2.FC(F)CCC(C)(C)C,-4.82909378
Ic1ccccc1.O=CNNC=O,-7.68458124
CC(Br)Br.OC(=O)c1cc(C(O)=O)ccc1,-10.88206193
CC#N.CB(C)N(C)C,-3.02142952
CNC(C)=O.COc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O,-13.42040574
CCCCCCCCCCCCC.FP(F)F,0.05298633
CCCCCCCCBr.CCC(C)(C)C(CC)(C#N)C#N,-8.50382421
OCC(C)C.CC1(C)OC(CC1C(O)=O)=O,-12.91754645
ClC(Cl)C(Cl)Cl.CN(C)C(=O)NN,-8.99916544
CCC(O)(C)C.O=C(Oc2ccccc2)C(Oc1ccccc1)=O,-12.48874231
CCCCCCCC.OCc1ccccc1C,-6.4901983
CC(C)CCC(C)(C)C.COC1=CC=C(\C=C\C(=O)OCCC(C)C)C=C1,-11.98832339
CCN1CCCC1=O.NC1=NC(CCC2=CC3=C(C=CN3)C=C2)=CC(=O)N1,-27.68359192
O=C1CCCC1.CCOC(F)(F)C(C(F)(F)F)C(F)(F)F,-4.64290653
SC.CC(CCC1C(C)=C)CC1OC(C)=O,-9.6110712
O1CCCCC1.CCOC(=O)c(cc1)ccc1N(C)C,-11.69490879
NCCC.CCCCCC=CCC=CCCCCCCCC(O)=O,-19.10776415
OCc1occc1.FC(F)OC(F)(C(F)F)C(F)F,-3.20537601
CCCCNCCCC.CCC(CC)=O,-4.28060492
CCc1ccccc1.Clc1ccc(Cl)cc1,-6.44589589
O=S1(CCCC1)=O.ICl,-3.54695494
CCCCc1ccccc1.FC(F)C(F)(F)C(F)(O)C(F)(F)F,-3.51518963
CC(C)C(C)C(C)C.FC(Cl)(Cl)C(Cl)(Cl)Cl,-5.45430953
CS(C)=O.C=Cc1cc(C=C)ccc1,-6.63863709
CC(C)c(cc1)ccc1C.CC(C)Cc1ccccc1,-6.56661725
CCOP(OCC)(OCC)=O.FC(F)C(F)OC(Cl)Cl,-6.30910963
ClC(=C)C=C.CNc1ccccc1C(O)=O,-9.10220084
COCCOCCO.CCCCCCCCCC(OC(C)C)=O,-8.03111709
C1CCCCC1.FC(F)(F)C(O)(C)C,-3.20300946
CCCCC(CC)COC(CCCCC(OCC(CC)CCCC)=O)=O.CB(C)N(C)C,-3.45845709
Oc1cc(C)ccc1.CNC(C)=CC(c1ccccc1)=O,-15.68230148
CC1CCCC1.SCCCCCCCCC(C)(C)C,-9.9150919
Cc1ccccc1N(=O)=O.O=CN1CCCC1,-8.07045549
CCN(CC)C(C)=O.ON=C,-6.20965715
CC(C)(C)CC(C)CC(C)(C)CC(C)(C)C.COCC(C)=O,-3.56798328
Cc1cccc(C)c1C.C2CN1CCCC1=NC2,-7.92890774
CCCCOC(C)=O.CCC(CC)Nc(c(cc1C)N(=O)=O)c(c1C)N(=O)=O,-13.85753209
CCC(C)Cl.CCCC1CCCCC1=O,-7.74399737
OCCOCC.Cc1coc(C)c1F,-4.24942391
CCCCCCCCC=C.CCCC=CC(C)C,-4.73993746
CCCCC(C)=O.Fc1cn(C)c(=O)[nH]c1=O,-11.55905951
OCCCCC.NCC(O)(C)C,-8.05572916
CCNC=O.O=N(=O)C(COC(OCC(N(=O)=O)(N(=O)=O)N(=O)=O)(OCC(N(=O)=O)(N(=O)=O)N(=O)=O)OCC(N(=O)=O)(N(=O)=O)N(=O)=O)(N(=O)=O)N(=O)=O,-19.13695132
CCNC=O.CC(C)C(F)(C(F)(F)F)C(F)(F)F,-2.37017522
BrC(Br)Br.CN2C(c1ccccc1C2=O)=O,-10.23979688
CCCCCCCCC.COC(C)(C)C(F)F,-3.41604005
CCCCCC.O=C1NCC1,-4.12108578
OCCN.OC(=O)c(cc1cc2)oc1cc2,-13.33399233
CCCCCCC=C.FC(F)(F)C(F)(F)C(F)(O)C(F)(F)F,-3.46952799
O=S1(CCCC1)=O.CCOc1ccccc1N,-8.9556437
N#CCCCC#N.CCCCn1cccc1,-6.11851528
CC(C)(C)Cl.FC(F)C(F)C(F)(F)C(F)(F)C(F)(F)F,-3.28063137
COC.CCCCCCCCCCCCCCN1CCCC1=O,-15.84145333
OCCS.FCCC(F)(F)C(F)(F)CCF,-5.19724456
O(c2ccccc2)c1ccccc1.CC(C)COC(=O)C=C,-5.81262035
OCC.N#CC(c(c(F)c2F)c(F)c(F)c2F)c(c(F)c1F)c(F)c(F)c1C,-10.62250527
CCCCCCC.ClCCOc1ccccc1,-7.26920979
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.CC(C)N=C=NC(C)C,-3.8920628
CCCC=O.OCCNN,-6.92938599
CN(C)P(=O)(N(C)C)N(C)C.CC(C)(C)N=Cc1ccc(cc1)N(=O)=O,-11.58704431
BrC(Br)Br.O=Nc1ccccc1N(=O)=O,-10.44905538
ClCCl.CC(=C1C)NC(=S)N1C,-14.28211674
ClCCCl.CCCCC(CC)COC(=O)C=C,-8.47858421
O=Cc1occc1.Cc(ccc1Cl)cc1N,-8.5719162
CCC(C)(C)C.CN1CCN(C)C1=O,-6.03141955
CC#N.C(CC1)CCC21CCCCC2,-5.34833081
COC(OC)=O.CCCCCC#C,-4.48015225
OCCCCO.C(CC1)CCN1SN2CCCCC2,-8.19287657
N#CCCCC#N.N=P(N3CCCC3)(N2CCCC2)N1CCCC1,-11.66507225
Oc1cc(C)ccc1.[H][H],0.54408504
COC.OC(C)c(cc1)ccc1C,-9.55053394
CCC1OC1.CCCCCCn1ccnc1,-10.11676226
CC(C)=O.CCC(Br)C(O)=O,-10.42981979
CCCBr.FC(F)(F)C(F)C(C)C(F)(F)F,-3.30481864
CC(C)c1ccccc1.COS(OC)(=O)=O,-7.07275788
OCc1ccccc1.CN1OCCC1=O,-7.58450423
CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C.ClCCP(O)(O)=O,-5.88699271
OCCCC.CCC(C)c2c1ncccc1ccc2,-9.33778867
c2nc1ccccc1cc2.Cn1cccc1c2cccnc2,-10.67092547
OCCCCCCCCCC.FC(F)(F)C(F)(F)C(F)(F)C(F)(C)C(F)(F)F,-2.51566986
OCCCCCCC.FCOC(F)=C,-2.54529393
CN1CCCC1.FCCOC(F)(F)C,-4.21492119
OCCCCCCCCCCCC.FCOCOCCF,-4.06811752
CC1CCCCC1.OC(=O)Cc(ccc1)cc1C,-7.59594318
OCCCCCCCCC.FC(F)C(C)C(C)(C)C,-4.28033911
C#N.O=P1(O2)OP(OP2(O3)=O)(OP3(O1)=O)=O,-15.0755552
CCC=C.Nc1ccc(Br)cc1,-8.54221296
OCCCCC.Cc1ccc(C)c(C)c1C,-6.64556409
C#N.COP(OC)(OC)=S,-8.18229616
CCOCC.Oc2cccc3c2C(=O)c1ccccc1C3=O,-12.45876884
CCCC(C)C.CCCCn1cnnc1,-8.04774328
CCCC(C)CC.COc6ccc(cc6)N=P(N5CCCC5)(N4CCCC4)N=P(N3CCCC3)(N2CCCC2)N1CCCC1,-22.01569849
Clc2c1ccccc1ccc2.Cc1ccc(cc1)N(=O)=O,-8.38076699
C(C=Cc1cc2)c1cc2.O=c1[nH]c(cc[nH]1)=S,-11.13880109
CCCOCC(O)C.C=CC(OCCOC(=O)C=C)=O,-7.96507617
CCC(C)Cl.FCBr,-3.24386253
OCCc1ccccc1.Cc1cc(C)ncn1,-8.14182628
CCCCCCCCBr.CC(C)C(F)(F)Cl,-3.37703147
OCCCl.COc1ncccn1,-8.35247391
OCCCCCC.CCCCCCCCCCC1CCCCC1,-9.79261348
Clc1ccccc1.CC2=CC(c1ccccc1C2=O)=O,-10.14230307
C#N.CCCCCCCCCCC1CCCCC1,-9.96748514
CN1CCCC1=O.c(ccc2c1ccccc1o3)cc32,-9.528032
CC1OC(OC1)=O.CC(C)COC(C)=O,-4.93758879
CCC1OC1.CCCCCCCCCCCCC(=O)N1CCOCC1,-15.64751841
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.O=N(=O)c1cc(cc(c1)N(=O)=O)C(=O)N,-7.44661229
Cc1ccccc1.SCc1ccccn1,-7.88339573
CC(C)OC(C)C.CCCC(F)(F)C(F)(F)C(F)F,-4.46333557
COCCOCCOC.Fc1cccnc1,-5.41707327
N#CCCOCCC#N.FC(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,1.00446786
CCCC(C)CC.CC(C)(C)N(=O)=O,-4.24051062
CCNC=O.CSBr,-4.43647584
OC(C)=O.CC1CC(C)CC(C)C1,-3.75077741
CCN(CC)C(C)=O.OCCOCCOCCCCCC,-9.8672492
CCCCC.O=C(Nc1ccccc1)Nc2snnc2,-13.20285347
ClC(Cl)C(Cl)Cl.ClCCC(C)=O,-6.83010018
ClB(Cl)Cl.CC1=CC=C(CC1)C(C)=C,-7.16718221
CCCCCCCCC=C.c(ccc1nc2)nc1cc2,-7.47372954
CCCCCCCCC=C.Cc1ccc(cc1)N(=O)=O,-7.12370997
OCCCCCC.CC(C)(OC3CC1(CC4C2(C)C)C2CCC1C)OC43C,-11.78762348
CC(C)=O.CCOC(=O)C(C#N)c(c(F)c1F)c(F)c(F)c1C(F)(F)F,-10.93986541
CCCCNCCCC.OC(=O)c(ccc1N)cc1C,-13.70373059
CO.CCCC(=O)C=C,-5.61132958
CCCCCCOC(C)=O.CC1CCC(CC1)C(C)(C)OC(C)=O,-8.74857673
CCCC.FC=C(F)Br,-2.66215029
ClCBr.ClCCN(C)C,-6.11700801
CCCCCCCCBr.OC(COc(cc1)ccc1C)=O,-9.79395641
C(CC1)CCC1C2CCCCC2.OCCOCCO,-5.30732477
COCCOC.CCCC(F)(F)CC,-4.46513799
NC(C)C.Cc1cc(Br)ccc1,-6.7905206
CCCCCCOC(C)=O.CC(C)C1OC(C)(C)OCC1(C)C,-7.38586308
OC(C)(C)C.CSC(C)C,-4.17139913
CCOC(CCC)=O.FCC(F)(C)C(F)(F)Cl,-4.36768533
CCOC(C)=O.COCCCC(F)(F)F,-4.52253913
OCCOCCO.Cc1ccc(S)cc1,-6.58638873
Clc2c1ccccc1ccc2.CCCCC(C#N)c1ccccc1,-10.35565104
OCCC.O=CCCCC=O,-6.69068573
COCOC.ONC(c(ccc1)cc1N(=O)=O)=O,-13.947523
OCCS.FC(F)(F)C(F)(C(F)(F)F)C=O,-1.83940769
CCC(O)(C)C.FCCCBr,-4.44055074
CCCCc1ccccc1.FC(F)C(F)(F)C(F)(C)Cl,-3.67522053
CC(=O)c1ccccc1.CCCSC(C)C,-5.62951399
BrCCBr.CCCCN(CCCC)C=O,-10.14020612
O=CN.ClC(Cl)(C#N)C#N,-3.37130584
COC(CC#N)=O.FC(F)(C)C(F)(O)C,-6.1153586
OCCCCCC.FC(C)C(F)(F)C(F)(F)O,-8.58222701
OCCCO.CCCCCCCCCc2c1ccccc1ccc2,-9.35318215
CC(C)=C.CC(C)(C)C(C)=O,-5.10027934
CS(C)=O.Fc1ccccc1F,-4.12542353
CC(Br)Br.FCCNC,-4.00723701
CCC(C)Cl.O=C1CCCC1,-5.54412731
CI.CNCC(F)(F)F,-3.7700655
N1CCCCC1.Cc2cccc3c2n1cnnc1s3,-13.69916833
CCCCOCCCC.Cc1ccccn1=O,-6.38960929
n1ccccc1.Cc1ccc(cc1)S(=O)(=O)NS(c(cc2)ccc2C)(=O)=O,-23.44659581
COP(OC)(OC)=O.CCCCCCCC=CC=O,-7.90606529
ClC(Cl)C(Cl)Cl.FC(F)(F)C(Cl)=C(F)F,-2.02840775
CCC(C)CC.FCC(C)(C)OC,-3.59525587
OCc1ccccc1.O(C2)CC1CCC2CC1,-6.22219677
C#N.CC(C)CC(Cl)=O,-6.14549828
CCC=C.CC(C)CCC(C)(C)C,-5.62727352
OCCC(O)C.CCCCCCCOC(=O)c1ccccc1C(OCCCCCCC)=O,-13.80637479
Cc1nc(C)ccc1.FC(F)(F)CC(F)C(F)(F)F,-2.67388766
Fc1ccccc1.NCc1cc(Cl)ccc1,-7.88491651
CCOC(CCC)=O.O=C1CCCCO1,-7.47216431
CCCCCCCCCCCCCCC=C.Brc2ccc(cc2)N=C(C)Nc1ccccc1,-13.72591301
OC(C)=O.CCS(CC)(=O)=O,-10.41415174
OCCC.SC(=S)N1CCNCC1,-11.45221906
Cc1ccccc1.CSCl,-3.83320804
OCCCO.FC(F)C(F)C(F)(C)Cl,-3.43591844
CC(CC(C)=O)=O.CCCCC(=O)N(C)C,-7.36441329
COC(C)=O.CCC(CC)C(C)(C)C,-4.20242926
CC(C)C(C)C.OC(C)(C)C(C)=O,-4.56343674
OCCC(O)C.Cc1ccc(cc1)S(=O)c(cc2)ccc2C,-12.78155677
OC(C)(C)C.Cc(ccc1N=CN(C)C=Nc2ccc(C)cc2C)cc1C,-15.28783608
OC(C)=O.Nc1ccccc1N,-10.5416947
BrCCBr.FC(O)=C,-3.02916051
O(Cc2ccccc2)Cc1ccccc1.COC=CC=C,-4.07470863
CCCCc1ccccc1.CNC(C(C)C)C(F)(F)F,-4.64144572
N1CCCC1.COCC(C(F)(F)F)C(F)(F)F,-4.54844431
CC1CCCCC1.CC1CCCCC1=O,-5.56573291
NCCCN.Fc1cc(F)c(F)c(Nc(c(F)c2F)c(F)c(F)c2F)c1F,-11.59747336
CN(C)P(=O)(N(C)C)N(C)C.CCC1(C)CC(=O)NC(C1)=O,-11.99068828
COCCOCCO.C1NCCCNCCNCCCNC1,-13.56130759
C1CCCC1.COCCOCCOCCOCCOCCOCCOCCOCCOCCOC,-20.1879139
CO.C(C1)CC2C=CCC1C2,-4.70242519
CC(=C)C#C.C2Nc1ccccc1NC2,-9.48445314
CCCCCCCCCCCCCCC=C.O=S(Cc2ccccc2)(Cc1ccccc1)=O,-11.37447731
C1CCCCC1.FC(F)(F)P(O)C(F)(F)F,-2.61146972
CCCCCC#N.Nc2ccc(Nc1ccccc1)cc2,-14.28149711
CCOc1ccccc1.O=N(=O)C(COCOCC(N(=O)=O)(N(=O)=O)N(=O)=O)(N(=O)=O)N(=O)=O,-12.40078958
c1cscc1.CCNC(=O)NCC,-9.43762605
Cc1ccccc1.IC=C,-3.95430657
C1OC1.OC(C)(C)CCCC(C)CC(n2ccc4c2cccc4)n1ccc3c1cccc3,-24.40613522
C(CCc1cc2)Cc1cc2.CCOC1CCC(CC1)C(C)(C)CC,-9.1889515
CCCCN(CCCC)C=O.Oc2cc1CCCCc1cc2,-11.87034683
CCC(C)=O.FCCN(C)C(C)(C)C,-5.54180999
CC1OC(OC1)=O.CC(C)OC(C)c(cc1)ccc1C,-6.74801932
O=N(c1ccccc1)=O.Ic1ccccc1,-7.15263793
OCCCC.COc(cc1)ccc1O,-10.05080089
