ssid,dgsolv
O=N(c1ccccc1)=O.FC(F)CC(F)(C(F)(F)F)C(F)(F)F,-2.99911122
CCC(C)CC.CCC(c(cc1)ccc1O)=C(CC)c(cc2)ccc2O,-13.12873378
CCCCCCCCCCCCCC.O=c1[nH]c([nH]nc1)=O,-6.10074105
OCCCCCCCC.O=COC2C1CCCCC1CCC2,-8.34062779
Cc1ccccc1.O=C2NC(=O)NC(C2CC1=CCCCC1)=O,-13.5054295
CC(=O)c1ccccc1.CN3c2ccccc2C(=NCC3=O)c1ccccc1,-15.28665483
OCCC#N.OCCCO,-9.8607807
O.FC(F)C(N)C(F)F,-4.09708183
OC(C)(C)C.O=c1[nH]c([nH]cn1)=O,-16.92098092
NCc1ccccc1.Clc1ccccc1C(=O)N,-13.68714778
CCCCC(CC)=O.CCCCCCCCCC=CC=O,-9.96779799
Cc2c1ccccc1ccc2.Nc2ncnc1c2ncn1C,-10.8105945
ClCCCl.FC(C)(C)C=O,-4.6972438
C=Cc1ccccc1.CC=CCC(C)=O,-5.93882174
CCCCCCCC.FC(F)(F)C(F)C(C(F)(F)F)C(F)(F)F,-2.59672171
CCCCOCCCC.c(cc2)ccc2N=Cc1ccccc1,-10.60317909
N#CCCCC#N.CCC(O)CCC(OCC)=O,-9.08372112
CCCCCCCCCCCCCCC=C.CON(C)C(=O)Nc(cc1)ccc1Br,-10.825341
CCOC(CCC)=O.SCc1ccccc1,-7.56961395
OCCOCCOCC.COCCc1ccccn1,-8.01824632
CCCCCCOC(C)=O.CC2CC1=C(CCCC1(C)C)CC2(C)C(C)=O,-10.66725533
N#CCCCCC#N.Fc1ccc(O)cc1,-8.73715859
CCCCCN(CCCCC)CCCCC.CCCCCCc1sccc1,-7.72968864
COCCOC.Cc(ccc1Cl)cc1O,-8.38977788
ClC(Cl)C(Cl)Cl.CCCCOC(F)(F)C(F)F,-4.85758868
C#N.FC1(F)OC(F)(F)C(F)(F)C1(F)F,-2.52982519
OCCOCCN.c(cc1)ccc1N=P(N6CCCC6)(N5CCCC5)N=P(N4CCCC4)(N3CCCC3)N2CCCC2,-17.57757729
CCCCCCOC(C)=O.FCC(OC)CC,-4.24886497
CCOCC.[11CH3]NC1=CC=C(C=C1)C1=NC2=C(S1)C=C(O)C=C2,-20.33371292
CC(=C)C#C.FC=CI,-4.22512864
OCCC(C)C.O=Cc1ccccc1,-6.52856372
FC(F)C.CCCCC(F)(F)C(F)(F)F,-4.02205773
CC(C)(C)Cl.CS(Cl)(=O)=O,-6.71977346
CCCCCC(C)=O.CN(C)C(C)C,-3.70527164
N#CCCOCCC#N.CCCCC(CC)C(O)=O,-7.76440438
CCCCN(CCCC)CCCC.CCC1OC(C)=C(C)C1=O,-6.47665567
CC(Cl)(Cl)Cl.NSC,-4.49053681
OCCCl.CCCCN1CCCCC1C(=O)Nc2c(C)cccc2C,-15.17621275
CCC(C)(C)C.FC(F)(F)c1ccccc1O,-5.90080954
CCCCCCCCCCCCCCCC.OC(=O)c(ccc1)cc1O,-6.9734499
CC1CCCCC1.C1NCCCNC1,-5.57818473
CCC(O)CC.Oc2c1CCCCc1ccc2,-10.34486568
CC(C)(C)CC(C)CC(C)(C)CC(C)(C)C.COC(C)(C)OC,-3.29636759
CCCCC(CO)CC.Fc2c(F)c(F)c(c(F)c2F)c(c(F)c1F)c(F)c(F)c1O,-10.99235584
CCCN(=O)=O.Nc2sc1ccccc1n2,-11.59387719
ClCC(C)C.CCS(CC)=O,-6.75169008
CCCCCC#N.O=N(=O)c1ccn(=O)cc1,-9.85309371
ICI.COC(F)(C)C(F)(F)C,-4.21293378
CCC(C)(C)C.CC(C)C2CC1C=C(C)C2CC1C(C)=O,-9.30169834
BrCCBr.N#CC3c1ccccc1c2ccccc32,-12.7648112
Oc1cc(C)ccc1.CC1(C)COP(Cl)(OC1)=O,-12.5918338
OCCCCCCCCCC.COCC=O,-3.99997695
O=CN.ClC(Cl)(C#N)C#N,-3.37130584
CCOC(CCC)=O.COc(cc1OC)cc(OC)c1C#N,-13.52200189
CCC(C)Cl.CC(C)(C)SC(C)(C)C,-6.55847059
OCCN(C)CCO.OCC1(C)OC(C)CO1,-7.56877059
CCOC(OCC)=O.CC(OC2CC3C1CCCC1C2C3)=O,-8.90822238
CNC=O.OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,-33.34365479
CC1CCCC1.CC(CC(CC(C)=O)=O)=O,-6.14476996
CCN(CC)C(C)=O.Cc(ccc1Cl)cc1O,-9.53957207
CN1CCCC1.CCCCCCCCC#N,-8.72813749
CC(=O)c1ccccc1.OCCC(C)=C,-5.56273193
CCC(C)=C.ONC,-3.11329457
CC(CC1)CS1(=O)=O.SCCCCCCCCCS,-9.35755192
CCC(C)CC.FC(C)(C)C(F)(Cl)Cl,-4.40403091
CCC(O)(C)C.COCCc(cc1)ccc1OCC(O)CNC(C)C,-15.18625227
CCOC(C)=O.CCCCC(=O)N(C)C,-7.87794072
CCCCCCCCCCCCCCC=C.ClC(Cl)C(F)(F)C(F)(F)F,-2.94302774
CC(C)(C)Cl.OC(C)C(F)(F)C(F)(F)F,-4.20954283
CC(=O)c1ccccc1.OC(C)=O,-6.24167982
CC(C)c1ccccc1.CCOC(CN(C)C)=O,-6.29762355
CCCCCCCCCCCCCCC.FC(Cl)C(F)(F)C(F)(F)C(F)(F)Cl,-3.50039219
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.CCCCC(=O)N1CCOCC1,-5.80668395
CCCCCCCCC=C.CCC2OCC1(CO2)CC=CCC1,-8.11301733
C1CCCC1.CCC(O)C=C,-3.99089699
CCCCCCCCCOC(=O)c1ccccc1C(OCCCCCCCCC)=O.CCCCCI,-5.58222541
CCCCOCCCC.FCC(F)C(F)C(F)(F)C(F)(F)F,-3.36591996
CCC(C)Cl.Oc(cc1C)cc(C)c1Cl,-9.05103365
COCCOCCOCCOCCOC.COCCC(F)(F)C,-4.49472073
O(Cc2ccccc2)Cc1ccccc1.C#CCCCCCCCC#C,-7.44116855
Cc1cc(C)cc(C)c1.OCCCCCCCCCCCC,-9.91011104
CCCCCCOC(C)=O.CCCC2C1C=CC(C1)C2C=O,-8.60427147
CO.CCOC(CC(C)CC(C)(C)C)=O,-7.01537288
CC(OCc1ccccc1)=O.CCOC(=O)C(C#N)c(c1F)c(F)c(F)cc1F,-10.39268607
S=C=S.CC(C)(C)S(C(C)(C)C)(=O)=O,-8.08375992
ClC(=C)C=C.CCCC(C)C(F)F,-4.61628062
CCCCCl.CN(C)P(=S)(N(C)C)N(C)C,-9.9905853
C1CCCCC1.N#CC=CC=C,-4.26242036
OCCCCCCCCCC.OCc1ccccc1C,-8.32961449
Brc2c1ccccc1ccc2.CN(C)S(c1ccccc1)=O,-9.6107679
COC(C)(C)C.COC1C=CC(OC)O1,-6.25759207
O=C1CCCO1.COc1cc(Cl)c(Cl)c(Cl)c1O,-11.7962749
CCCCCCOC(C)=O.O=C8c6c2ccccc2cc(ccc74)c6c4c3c5c(ccc83)cc1ccccc1c5C7=O,-23.06658101
C(CC2)CCC2c1ccccc1.CC(C)CC(F)(F)C(F)(F)F,-3.46586521
CCNC(C)=O.FC(F)CC(F)Cl,-4.25211651
FC(F)C.CCC(C)NC(=O)N,-9.74204108
CC(C)CCC(C)(C)C.ON=Cc1oc(cc1)N(=O)=O,-7.33596432
Cc2c1ccccc1ccc2.CCC(C(C)C)C(F)(F)F,-4.43730542
Cc1ncccc1C.CC(C)CCCC(C)(CC)OC(C)=O,-8.50045516
ClC(Cl)(Cl)Cl.FCN1CCCC1,-4.76054179
CCCCCCCCC=C.CC1(C)COP(OC)(OC1)=O,-8.48071313
CC(C)C(C)C(C)C.CCc1ccccc1O,-6.5384366
Clc1ccccc1Cl.FC(F)OCC(F)(F)C(F)(F)F,-2.63210219
CCOCCOCCOCC.CCCCC(CC)COC(=O)C=C,-7.81589857
CCCCCN(CCCCC)CCCCC.COc1ccncc1,-5.69822477
CCCCOCCCC.COc1ccc(Cl)nn1,-7.83560404
COC.CC(CCOC(=O)C=C(C)C)CCC=C(C)C,-11.89585938
n1ccccc1.COC(C)NC,-4.71116366
OCCCCCCC.O=Cc1cc(C=O)ccc1,-8.23474572
COCCOCCO.C=CC2CC1C=CC2C1,-4.7748476
CCCOCC(O)C.CCC(=O)N=C,-5.40391518
COC(OC)=O.COC1=CC=C2C(NC3=C2C=CN=C3C)=C1,-15.53404598
CC(C)c1ccccc1.NC(C)CCCC(C)C,-6.33873153
NCc1ccccc1.OC(=O)c1c(C)cccc1C,-13.21434866
ClC(Cl)(Cl)Cl.CCCCOCCCC,-5.92469154
OCCOCCCC.O=N(C2C(CC3C1)CC1CC2C3)=O,-8.80461494
CCC(C)c1ccccc1.FCC(CC)C(F)(F)F,-3.67969511
c1cscc1.O=N(CN(=O)=O)=O,-6.35278596
Cc1ccc(C)cc1.OC(=O)c1cc(I)ccc1O,-10.43829526
FC(F)(F)C(F)(F)C(F)(F)F.CN(C)S(C)=O,-3.41254002
OC(C)C.Cc1c(cccc1N(=O)=O)N(=O)=O,-9.81206532
CCCCCC.C=NCN=C,-3.40218533
CC1OC1.OCC(C)C(C)=O,-7.94222525
CCCCCCCCCOC(=O)c1ccccc1C(OCCCCCCCCC)=O.Clc(ccc1O)cc1O,-10.99936939
CCCl.CCC(N)CC,-4.89076412
ClCCl.CN(C)C(Cl)=S,-8.4265857
BrC(Br)C(Br)Br.CCCC=CC(O)=O,-7.03451342
COCCOCCOCCOC.CC=C=CCl,-4.06218534
OCCCCCCCCCCCC.CCN(c1nc(C)ccc1C2=O)C=C2C(O)=O,-14.87538359
ClCCCl.Cc2n(C)c1ccccc1c2C,-9.82738883
NCC.CNC(C)Cc(cc1)ccc1O,-15.4474311
OCCCO.S,-2.17221585
CCCCOCCCC.FC(F)OC(F)(F)C(F)Cl,-3.13763128
CCCCCCCC=C.Fc(cc1F)cc(F)c1F,-3.75735944
ICI.CCCC(N)(C)C,-5.30321463
COC(OC)=O.C=CCCC(=O)C(C1CCCCC1)=C,-9.15495121
OCC1CCCO1.COC(C(F)(F)F)(C(F)(F)F)C(F)(F)F,-2.30161307
C=Cc1ccccc1.O=n2c1ccccc1n(=O)cc2,-10.86761237
CN1CCN(C)C1=O.FC(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,-2.50660468
OC1CCCCC1.FC(Cl)C(F)Cl,-3.88213688
BrC(Br)C(Br)Br.FC(F)C(F)OC(F)(F)Cl,-2.74645719
OCc1ccccc1.Nc1cnccc1N,-12.95871453
OCCCCCCCC.CCC(O)C=CC,-6.28871374
C#N.CN(C)CC=N,-15.69500495
CCCC(C)=O.O=C1CCc2c1cccc2,-8.63534053
CC(C)CC(C)(C)C.NCCN(C)C,-4.12122037
CC1CCCC1.CCCSSCC=C,-6.62652318
CCCCC(C)=O.CC(C)CCON=O,-4.67284229
NCc1ccccc1.CCC(O)(C#C)C=CCl,-9.97184565
NC(C)C.FC(O)C(F)C,-8.79341959
CC(C)c(cc1)ccc1C.CC(Cl)N(=O)=O,-4.8358328
CCCCOCCCC.CC(OC2CC3C1CC=CC1C2C3)=O,-9.0438785
Clc2c1ccccc1ccc2.CC(C)(C)c1cc(C)ccc1O,-8.83028185
C1CCCCC1.CNC(NC)=NC#N,-7.35208966
CN(C)C=O.O1CCSCC1,-6.12832875
CN(C)P(=O)(N(C)C)N(C)C.C(CCN2c4ccnc5c4ccc3c5nccc3N1CCCC1)C2,-23.502417
C1OCCOC1.FC(F)(F)C(F)(F)C(F)(F)C(C)(C)C,-3.3612834
CO.CCOC(F)(F)F,-2.28626339
CC(Br)Br.CCCCCl,-4.43844495
CNc1ccccc1.CCC(=O)Oc1ccccc1,-8.5654721
COCCOCCO.CC(C1)C=C(C)CC1C=O,-7.08772527
CN(C)P(=O)(N(C)C)N(C)C.CC1CCO1,-3.47762845
Clc2c1ccccc1ccc2.CCC(CCl)=O,-5.31343882
CCC(C)=C.CCCCCCCCCCCCCCCCC(=O)N1CCOCC1,-18.19850976
OC1CCCCC1.NCC1CCCCC1,-7.44535398
COCCOCCOCCOCCOC.CSc2ccc(OP(OC)(Oc1ccccc1)=S)cc2C,-17.19988733
CC(C)(C)Cl.FCC(C)Br,-4.59956449
OC(C)=O.CCc1cc(C=C)ccc1,-5.95040917
CCN1CCCC1=O.CCCNC(C)C,-4.51674617
CCOCCOCCOCC.N=C(N)N2Cc1ccccc1CC2,-12.66528199
NCCN.CC(C)C1CCC(C)=C(O)C1=O,-6.75124321
CCC(C)(C)C.CC1(C)CC(CC(C1)=O)=O,-6.83302449
O1CCCCC1.Nc1nc(N)cnc1,-10.45349469
CC(C)(C)CC(C)=C.CCCCCCCCCC#N,-8.48842175
Clc1ccccc1Cl.CCC(CC(CC)=O)C=C,-7.12601717
CCCCC(CO)CC.C(c2ccccc2)n1cccc1,-8.74759837
CC1OC(OC1)=O.CC1CCNC1,-4.16203812
Cc1nc(C)ccc1.CC(C)C(Cl)Cl,-5.14316905
CC(C)(C)Cl.OCCOCCOCCOCCO,-13.80247341
OCCC(O)C.OC(C)CC(O)C,-10.26957267
OCCCCCO.Nc2ccc(cc2)S(=O)(=O)Nc(no1)nc1C,-20.41202681
CCNC(C)=O.FC(F)(F)C(F)CC(C)C(F)(F)F,-4.285
CC(C)(C)c1ccccc1.FC(F)(C)Cl,-2.43269994
CCCCC(CC)COC(CCCCC(OCC(CC)CCCC)=O)=O.CCCCC1OC(CC1)=O,-8.03510121
CCCCC#N.NCCC(C)(C)C,-5.22117749
O=Cc1occc1.Brc1ccc(cc1)NC(=O)N,-15.64289843
CC1CCCC1.O=Cc1occc1,-4.78792023
Cc1nc(C)ccc1.O=C2c1ccccc1C(O2)=O,-9.47859795
Cc1nc(C)ccc1.OCC1OC(OC(C(CO)OC2O)C(O)C2O)C(O)C(O)C1O,-25.80820437
CC=O.OCC(F)(F)C(F)F,-6.93846657
C=Cc1ccccc1.CC21OC1CC(CC2=O)C(C)=C,-9.09180631
n1ccccc1.CSBr,-4.81253403
OCCC(O)C.Oc1c(cc(cc1S(F)(=O)=O)S(F)(=O)=O)S(F)(=O)=O,-13.8551348
Clc1ccccc1.CC(OCCCCCCCCC=C)=O,-10.30462423
CCC(C)=C.CCOP1(C(C)(C)C(C)C1(C)C)=O,-9.20113787
C(CC1)CCC1C2CCCCC2.CCC(C)(C)CC(F)(F)F,-4.07321955
FCCCCCCCC.CCc1sccc1,-5.69117321
CCC(C)=C.CC(C)CCCCC=C,-5.84384186
CCCCC=C.CCC(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,-4.06293211
CNc1ccccc1.CCCCCCCCCCCCCCCC(=O)N,-16.16670346
CCCCCCCl.FC(Cl)C(F)(F)C(Cl)(Cl)Cl,-5.66889309
OCC1CCCO1.COCC(C)=C,-3.59960047
OCCC#N.Fc(ccc1N)cc1F,-6.54632866
CCCCCCC.ClCOC(C(F)(F)F)=O,-3.26384213
CC(C)CC(C)C.CNC(C)(C)C(C)C,-4.95571297
Ic1ccccc1.Nc1ccc(cc1)NC(C)=O,-11.89252508
CCOP(OCC)(OCC)=O.CC(CCCC1(C)C)C1C=CC(C)=O,-9.26421149
Clc1ccccc1.Fc1ccccc1,-4.56409306
CC(OCc1ccccc1)=O.FCOC(F)(F)C,-3.3214763
Cc1ccccc1N(=O)=O.O=C(c2ccccc2O3)C=C3c1ccccc1,-14.10639361
Cc1ccccc1.FC(F)C(F)(F)C(F)(F)C(F)(F)C(F)C,-4.54560201
OCCOCCCC.ON=C(C)C,-6.29290245
COC.COC1COC2C1OCC2OC,-9.03436339
COc1ccccc1.CC(C)c1ccncc1,-7.25849287
OC(C)=O.CC1CC(C)CC(C)C1,-3.75077741
OCCCCCCC.CC(OC1=O)=CC1,-5.66695031
CCOCCOCCOCC.Oc1c(Cl)c(Cl)c(O)c(Cl)c1Cl,-12.12122649
CC(Cl)Cl.CC1C=CCS1(=O)=O,-9.95560468
CCOC(CCC)=O.FC=C(F)F,-1.09593294
CCNC=O.OS(=O)(=O)NC1CCCCC1,-17.3588599
CCCCCCCCCCCC.Cc1ccc(cc1Cl)NC(=O)N(C)C,-10.36805596
CC#N.CCCC(F)(C)C(F)(F)F,-3.67868852
CCOC(=O)c1ccccc1.OCCCCCCCCC=CCCCCCCCC,-14.19809372
CCN(CC)C(C)=O.CC(=O)c1ccc(C)cc1C,-8.38801662
OCCC#N.OC(CC(C)=O)=O,-10.71090958
OCCCl.O=C1NC(=O)C2=CNNC2=N1,-31.90993389
CCCl.OC(=O)Cc(cc1)ccc1O,-11.54813696
Clc1ccccc1Cl.CC1CC(C)=CC1,-4.41837014
CCC(C)c1ccccc1.CCOC(=O)c1ccccc1C,-8.18053737
ClCCl.Clc3ccc(cc3)N=C(c1ccccc1)Nc2ccccc2,-18.08261088
OCCc1ccccc1.O=C1CCCCCCCCCCCCCCCCC1,-13.32678738
Cc2c1ccccc1ccc2.CN1CCCC1c(ccc2)cc2F,-8.11576591
CCCC=O.CCC(O)(CC)C#C,-6.8150492
Ic1ccccc1.CCC(C)N(=O)=O,-5.58667658
OCCCl.COC(=O)c1ccccc1NC,-8.5040957
CC(C)C.C=COc1ccccc1,-6.06369913
OCC(O)CC.CC2=CC(=O)Nc1ccccc21,-13.45597611
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.CN(C)C(F)(F)F,-1.96688431
CC(C)(C)CC(C)CC(C)(C)CC(C)(C)C.FCOC(F)CF,-2.22361705
CCCCCCOC(C)=O.CCCC(O)C=C,-5.91843967
CC(=O)c1ccccc1.OC(=O)C=CC(C)=O,-10.11395817
CCCCl.CCC=CCl,-4.00570375
CNC=O.COC(=O)c1ccccc1OC,-9.01718781
CCOCC.Oc1ccc(I)cc1,-11.75402229
CC(C)=O.N#CCN=C,-5.87299127
CCCCc1ccccc1.CC(=O)Oc1ccccc1,-7.24611365
CCCC(C)C.FCOCOC(F)(F)F,-2.60818575
CN(C)P(=O)(N(C)C)N(C)C.CCCCC1OC1C=CC=O,-9.47072644
BrC(Br)C(Br)Br.CCCCCCC(Cl)=O,-6.8375696
COc1ccccc1.CCCCCCCCCCCCCCCC(=O)N,-15.2005801
OCCCCO.OCl(=O)(=O)=O,-9.98323045
NCc1ccccc1.CCC(C)(C(F)(F)F)C(F)(F)F,-3.45255674
OCCCCC.ClC(Cl)(Cl)N(=O)=O,-4.52056452
OCCC.CCC(CC)=C,-3.29284141
CCC(O)CC.CCCCCCCC1CCCOC1,-8.77409294
COC(CC#N)=O.ClS(Cl)(=O)=O,-4.45493939
CC(C)=O.CCCC(F)(F)N(C)C,-5.24660661
CCCCCCOC(C)=O.CC(=O)c1cc(C)ccc1O,-8.5097312
CCCCCCCCC=C.CN2c1ccccc1N(C)C2=S,-9.7716912
C1CCCCC1.FC(O)(Cl)Br,-4.03341003
FC(F)C(F)C(F)(F)F.Cc(cc1C)cc(C)c1Cl,-6.23505407
OCCC(C)C.CN1CCCCC1CCn4c3cc(SC)ccc3sc2ccccc42,-18.85456732
CCN(CC)C(C)=O.CCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,-17.27591965
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.OC1CC(CCC1(O)C)C(C)=C,-5.84894794
O=S1(CCCC1)=O.OC1(C)CCCC(C)(C)C1=O,-7.27939258
CCCCCCOC(C)=O.FCC(F)(F)OC(F)C(F)(F)F,-3.77480205
CCCCC(C)=O.CCCC(C)C(O)CC,-6.95383093
CCCCCCCCBr.CCOC(C(F)(F)F)(C(F)(F)F)C(F)(F)F,-2.91653682
Fc1c(F)c(F)c(F)c(F)c1F.OC(=O)c1ccccc1C(O)=O,-10.95816968
NCCCN(C)C.CCC(F)(F)C(F)(F)C(F)(C)C(F)(F)F,-4.78091306
Clc1ccccc1Cl.CCOP(OCC)(C(Cl)Cl)=O,-9.62372627
OCCN.COC1C(C(C)OC1C)=O,-6.28801309
CCCl.Fc(ccc1N(=O)=O)cc1O,-8.29928556
CCI.OC1CCCCC1(C)C,-7.08130031
CCCCCCCCCCCCCCCC.FCCC(CC)CC,-4.18437066
OC(C)C.CCCCCCl,-4.33900576
CC(C)C(C)C.O=C1C=CNC=N1,-6.87316315
CCCC(C)=O.CCCCOC(CC(C)=O)=O,-8.57097332
OCCc1ccccc1.COC(=O)C2=C(C)NC(C)=C(C2c1ccccc1N(=O)=O)C(OC)=O,-19.65148946
Cc1cc(C)ccc1.CNc1ccc(cc1)N(=O)=O,-12.15916458
CC(C)(C)c1ccccc1.CCCCCC(O)C=CC1C(CCCCCCC(O)=O)C(CC1O)=O,-18.77191729
ClC(Cl)=C(Cl)Cl.OCC(O)CCl,-5.1641383
BrC(Br)C(Br)Br.C=CCN(=O)=O,-5.77188557
COCCOCCO.O=C(OCc1ccccc1)N,-11.23087491
CCC(O)CC.ClCC(F)C=C,-4.35866303
CCCCCCOC(C)=O.COc2ccc(cc2)N(C)C(c1ccccc1)=Nc(cc3)ccc3Br,-18.63751927
CN(C)C=O.C=CCCCN=C=S,-6.65892455
OCCCCCCC.Cc1ccc(cc1)S(=O)(=O)C=C(C)C,-12.65308944
CCCCCCCCC=C.FCCCS,-3.83948228
CCN(=O)=O.O=NN(c2ccccc2)c1ccccc1,-11.57475676
CCNCC.SCC=C(C)C,-5.5162337
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.O=C1NC(SC1)=S,-4.88305997
C(c2ccccc2)c1ccccc1.FC(F)C(Cl)C(F)(F)F,-2.99138613
Oc1cc(C)ccc1.CN(C)c(ccc1)cc1N,-11.10518112
OCCC(C)C.Cc1ccc(C)cn1,-7.18909246
OCc1ccccc1.FCCI,-4.5203536
OC1CCCCC1.CC2(C)C1CC(CC1)C2=C,-5.4183627
FCCCCCCCC.OC1(C)CCCC1,-5.41690062
COCOC.CCOC(C)Cl,-5.28253958
BrC(Br)C(Br)Br.Ic2cc1ccccc1cc2,-10.15354296
OCCN.OCc(ccc1)cc1F,-8.86459653
ClC(Cl)(Cl)Cl.FCC(C)(Cl)C(F)(C)C,-5.30969163
CCCCCCCC.OC(=O)c2cc1OCOc1cc2,-7.68178349
CCCCCCCl.CC(=O)c(ccc1)cc1F,-7.05715528
CCC(C)=C.CC1(C)COP(OC1)(=O)N(C)C,-9.8153628
CCC(C)=O.OCCNC(C)C,-6.71247393
OCCC.C=COC1CC1,-3.53444171
OCCCCCCCCCCCC.CC(C)(OC3CC1(CC4C2(C)C)C2CCC1C)OC43C,-11.75315676
CCCCCCCCCOC(=O)c1ccccc1C(OCCCCCCCCC)=O.CCC=NO,-4.90406308
BrC(Br)C(Br)Br.BrCCBr,-5.46218982
OCCC(O)C.FC(F)N(C(F)F)C(F)(F)F,-2.09025505
CCCN(=O)=O.CCCCCCCCBr,-7.0787054
OCC.CC(C)COC(CC(C)C)=O,-6.23614559
Clc1ccccc1.CSC1CCCCC1,-7.14884183
CCCCc1ccccc1.Fc1ccccc1,-4.33321887
FC(F)C(F)C(F)(F)F.FC(F)OC(F)(Cl)C(F)(F)F,-2.83377308
O=S=O.NNc1ccc(cc1)N(=O)=O,-15.34462486
OCCCCCCCCCCCC.CCCN(CCC)N=O,-6.985259
CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C.OC(=O)c1ccccc1Cl,-6.66065258
CCI.CCCCOC(=O)C=C,-6.3721302
C1OC1.CC(C)c(cc1)ccc1N,-9.35197678
NCCCC.CCOC(CF)C(F)C(F)(F)F,-5.18549351
OCC(O)C.CCCCCCCCCCCCCCCCCC=CC,-8.62416924
OCCCCCO.CCOC(OCC)C=C,-4.60071623
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.COC(F)(C(F)(F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F,-4.0384297
O=CN1CCOCC1.COCC(=O)c1ccccc1,-9.1330203
CCCOCC(O)C.CCCCCC(=O)C=C,-6.42377544
OCCS.OC(CCCCC(O)=O)=O,-15.19850738
ClC1CCCCC1.CCCCCSC,-6.04264917
CCCBr.CCCCOC(CC(C)=O)=O,-8.75149285
CCNCC.COC(C(C)C)C(F)(F)F,-4.52061417
CC(C)C(C)C.FC(F)C(F)C(C)C,-3.36324491
CC(C)(C)CC(C)CC(C)(C)CC(C)(C)C.CC(Cl)C(F)C(F)(F)F,-3.06876358
Brc2c1ccccc1ccc2.NCc(ccc1)cc1F,-6.4581185
C=CC=C.COC(CC)=O,-4.62433566
CCCCC(C)=O.COc(ccc1)cc1N,-8.9969965
OCCN.OCCc1ccccc1C,-9.51318196
COP(OC)(OC)=O.OC(C1CCC(CC1)C(O)=O)=O,-16.71463319
CC(C)=C.C=CCC=C,-3.2336415
CCCCC(C)=O.CCCCC(O)CCCC,-8.00837591
OCCOCCOCC.CN(N(=O)=O)N(=O)=O,-6.26505451
OCCC(C)C.Fc1nn(F)nn1,-3.16919835
CC1OC1.FC(Cl)C(F)(F)C,-4.20214474
OCC(C)C.O=C1NN(CCC2=CC=CC=C2)C(=O)C2=C1C=CC=C2,-18.65736118
OCCCO.CCOC(C2C(C1)C=CC1C2C(C)C)=O,-7.02181064
Fc1ccccc1.FC(F)(F)COC(F)(F)OC(F)(F)F,-3.05419671
Clc1ccccc1.CCS(CC)(=O)=O,-8.46097629
COCCOCCOCCOC.FCC(CF)(CF)C(F)(F)F,-5.19914013
CCCCCCCCCCC.CC2(C1CCC=CCC=CCCCO1)CCC=C(C)CC=CC(C)(C)CCO2,-17.31894279
OCCCCCO.CN(C)C=CN(=O)=O,-11.18554493
CCCCCCCCC.NCC1=CC(=O)NO1,-6.17805298
CC(C)(C)c1ccccc1.CC(=O)Oc(ccc1)cc1F,-7.09269535
CCN(CC)C(C)=O.CC(C)C(N)(C)C,-4.86756145
Cc1cc(C)cc(C)c1.OCCOCCOCCOCC,-9.93483118
CS(C)=O.FC(F)(F)OC(F)(F)C(F)(F)O,-8.65279648
CCCCCCCCCCC.FC(F)(F)OC(F)(F)OC(F)(F)C,-2.35619915
FC(F)C.CCOC(C1CCCCC1)=O,-7.61537692
C(C=Cc1cc2)c1cc2.CCC(C)OC(C)CC,-5.37623201
O=S=O.CCCOC(F)(F)CF,-4.66628853
CCCCC(C)=O.CCOCCCCCC,-5.60099114
ClCC(C)C.OCCc1c[nH]c2c1cccc2,-11.26857216
Fc1c(F)c(F)c(F)c(F)c1F.C(C21)C1CC=CC2,-4.26787773
c1ccccc1.CCOC(=O)C(C)=CC,-6.73892605
CC=O.CCCCC(CO)(CO)CC,-10.87292233
CC(Cl)Cl.CCCOC(CCC)=O,-6.74255665
N#CCCCC#N.CCCCCCCC(O)C,-6.72482658
CCN(=O)=O.CCCCNc1ccccc1,-8.74184
CCCC(C)=O.CCC(F)C(F)(F)OC(F)(F)F,-3.56674641
Brc1ccccc1.CCCCC(Cl)=O,-5.64857647
CCCCCCCl.CCCCC(C)S,-5.768968
CCCCOC(C)=O.FC(F)(O)COC(F)(F)C,-8.65590915
N#CCc1ccccc1.OC1=NC2=C(N=NN2)C(O)=N1,-17.68408445
Cc1cc(C)cc(C)c1.NC(=N)C1=CC2=C(C=CC=C2NC2=NC=CC=N2)C=C1,-17.51176459
COC.c(ccc1sc2)cc1c2,-8.31632868
CCC(C)=O.Cc(oc2C)cc2SC(=O)c1occc1,-12.07148849
CCCCc1ccccc1.CCNCc1ccccc1,-7.21532407
CCCCCCCC=C.Nc1cc(Br)ccc1,-7.76042328
COC(C)(C)C.C2CCC1=NCCCN1CC2,-9.21770521
